,basewage,grosswage,personid,wage_month,experiment_treatment,bonustotal,loggrosswage,logbasewage,logbonustotal
1469,1700,3071.84,18494,201012.0,0.0,1450.0,8.030032,7.4383836,7.279319
1470,1750,2755.0,18494,201101.0,0.0,1005.0,7.9211726,7.467371,6.9127426
1471,1750,3144.48,18494,201102.0,0.0,1394.48,8.053404,7.467371,7.240277
1472,1750,2950.0,18494,201103.0,0.0,1200.0,7.9895606,7.467371,7.090077
1473,1750,3450.0,18494,201104.0,0.0,1700.0,8.14613,7.467371,7.4383836
1474,1750,3235.0,18494,201105.0,0.0,1485.0,8.081784,7.467371,7.30317
1475,1750,3277.1,18494,201106.0,0.0,1527.1,8.094714,7.467371,7.3311257
1476,2000,3977.0,18494,201107.0,0.0,1977.0,8.288283,7.6009026,7.589336
1477,2000,3326.0,18494,201108.0,0.0,1326.0,8.109526,7.6009026,7.1899223
1478,2000,3647.93,18494,201109.0,0.0,1647.9299,8.201915,7.6009026,7.407275
1479,2000,4223.24,18494,201110.0,0.0,2223.24,8.348358,7.6009026,7.706721
1480,2000,3170.0,18494,201111.0,0.0,1170.0,8.061487,7.6009026,7.0647593
1481,2000,3200.0,18494,201112.0,0.0,1200.0,8.070906,7.6009026,7.090077
1482,2050,2780.17,18494,201201.0,0.0,730.17,7.9302673,7.625595,6.5932775
1483,2050,3294.0,18494,201202.0,0.0,1244.0,8.099858,7.625595,7.126087
1484,1550,2057.33,18502,201001.0,0.0,507.33,7.629164,7.34601,6.2291617
1485,1550,2293.42,18502,201002.0,0.0,752.32996,7.737799,7.34601,6.623175
1486,1550,2497.03,18502,201003.0,0.0,947.03,7.8228574,7.34601,6.8533306
1487,1550,2228.19,18502,201004.0,0.0,700.91003,7.708945,7.34601,6.5523796
1488,1550,2137.33,18502,201005.0,0.0,587.32996,7.6673126,7.34601,6.375587
1489,1550,2106.6,18502,201006.0,0.0,587.32996,7.6528306,7.34601,6.375587
1490,1700,2309.0,18502,201007.0,0.0,609.0,7.74457,7.4383836,6.4118185
1491,1700,2341.0,18502,201008.0,0.0,641.0,7.7583337,7.4383836,6.4630294
1492,1700,2848.6,18502,201009.0,0.0,1171.0701,7.954583,7.4383836,7.0656734
1493,1700,2689.44,18502,201010.0,0.0,1034.38,7.897088,7.4383836,6.9415574
1494,1700,3145.12,18502,201011.0,0.0,1467.5901,8.053607,7.4383836,7.291377
1495,1700,2821.36,18502,201012.0,0.0,1143.83,7.9449744,7.4383836,7.0421376
1496,1700,3045.0,18502,201101.0,0.0,1345.0,8.021256,7.4383836,7.2041492
1497,1700,2872.4,18502,201102.0,0.0,1229.0701,7.962903,7.4383836,7.114013
1498,1700,3231.29,18502,201103.0,0.0,1531.29,8.080637,7.4383836,7.3338656
1499,3300,2778.62,18502,201104.0,0.0,0.0,7.92971,8.101678,
1500,3300,3300.0,18502,201105.0,0.0,0.0,8.101678,8.101678,
1501,3300,3300.0,18502,201106.0,0.0,0.0,8.101678,8.101678,
1502,3300,3364.05,18502,201107.0,0.0,0.0,8.120901,8.101678,
1503,3300,3300.0,18502,201108.0,0.0,0.0,8.101678,8.101678,
1504,3300,3300.0,18502,201109.0,0.0,0.0,8.101678,8.101678,
1505,3300,3225.75,18502,201110.0,0.0,0.0,8.07892,8.101678,
1506,3300,3300.0,18502,201111.0,0.0,0.0,8.101678,8.101678,
1507,3300,3300.0,18502,201112.0,0.0,0.0,8.101678,8.101678,
1508,3300,3329.7,18502,201201.0,0.0,0.0,8.110638,8.101678,
1509,4000,4700.0,18502,201202.0,0.0,0.0,8.4553175,8.294049,
1510,1600,3152.24,19470,201001.0,0.0,1552.24,8.055868,7.377759,7.3474545
1511,1600,3892.31,19470,201002.0,0.0,2292.31,8.266758,7.377759,7.737315
1512,1600,4423.0,19470,201003.0,0.0,2823.0,8.394573,7.377759,7.945555
1513,1600,3779.45,19470,201004.0,0.0,2179.45,8.237333,7.377759,7.6868277
1514,1600,3397.28,19470,201005.0,0.0,1797.28,8.130731,7.377759,7.4940295
1515,1600,4462.55,19470,201006.0,0.0,2862.55,8.403476,7.377759,7.9594684
1516,1750,3013.0,19470,201007.0,0.0,1263.0,8.010692,7.467371,7.141245
1517,1750,2518.0,19470,201008.0,0.0,768.0,7.83122,7.467371,6.64379
1518,1750,2863.28,19470,201009.0,0.0,1113.28,7.959723,7.467371,7.015066
1519,1750,4367.34,19470,201010.0,0.0,2617.34,8.381909,7.467371,7.869914
1520,1750,3307.0,19470,201011.0,0.0,1557.0,8.103797,7.467371,7.3505163
1521,1750,2986.0,19470,201012.0,0.0,1236.0,8.00169,7.467371,7.1196356
1522,1800,2864.0,19470,201101.0,0.0,1064.0,7.959975,7.495542,6.9697905
1523,1800,2440.0,19470,201102.0,0.0,640.0,7.799753,7.495542,6.461468
1524,1800,3695.0,19470,201103.0,0.0,1895.0,8.214736,7.495542,7.546974
1525,1800,4926.69,19470,201104.0,0.0,3206.69,8.502422,7.495542,8.072994
1526,1800,4555.0,19470,201105.0,0.0,2755.0,8.423981,7.495542,7.9211726
1527,1800,4024.0,19470,201106.0,0.0,2224.0,8.300032,7.495542,7.7070627
1528,2050,4673.0,19470,201107.0,0.0,2623.0,8.449556,7.625595,7.872074
1529,2050,5710.0,19470,201108.0,0.0,3660.0,8.649974,7.625595,8.205218
1530,2050,3304.0,19470,201109.0,0.0,1254.0,8.102889,7.625595,7.1340938
1531,2050,4238.29,19470,201110.0,0.0,2188.29,8.351915,7.625595,7.6908755
1532,2050,1987.05,19470,201111.0,0.0,69.0,7.5944066,7.625595,4.2341065
1533,2050,1686.8,19470,201112.0,0.0,0.0,7.4305887,7.625595,
1534,2100,1776.55,19470,201201.0,0.0,0.0,7.4824286,7.6496925,
1535,2100,1713.79,19470,201202.0,0.0,0.0,7.4464626,7.6496925,
1536,1800,2325.0,19482,201001.0,0.0,525.0,7.7514753,7.495542,6.263398
1537,1800,2612.07,19482,201002.0,0.0,812.07,7.8678985,7.495542,6.6995864
1538,1800,2586.0,19482,201003.0,0.0,786.0,7.8578677,7.495542,6.666957
1539,1800,3115.66,19482,201004.0,0.0,1315.66,8.044196,7.495542,7.1820936
1540,1800,1950.34,19482,201005.0,0.0,200.0,7.575759,7.495542,5.2983174
1541,1800,2345.76,19482,201006.0,0.0,545.76,7.7603645,7.495542,6.3021793
1542,1950,2130.0,19482,201007.0,0.0,180.0,7.6638775,7.575585,5.192957
1543,1950,4205.0,19482,201008.0,0.0,2255.0,8.344029,7.575585,7.7209053
1544,1950,3150.16,19482,201009.0,0.0,1200.16,8.055208,7.575585,7.09021
1545,1950,3900.17,19482,201010.0,0.0,1950.1699,8.268775,7.575585,7.5756717
1546,1950,2754.0,19482,201011.0,0.0,804.0,7.9208097,7.575585,6.689599
1547,1950,3119.0,19482,201012.0,1.0,1169.0,8.045268,7.575585,7.063904
1548,2000,2472.0,19482,201101.0,1.0,472.0,7.812783,7.6009026,6.156979
1549,2000,2764.48,19482,201102.0,1.0,764.48,7.9246078,7.6009026,6.639196
1550,2000,2240.0,19482,201103.0,1.0,240.0,7.714231,7.6009026,5.480639
1551,2000,2520.0,19482,201104.0,1.0,600.0,7.832014,7.6009026,6.3969297
1552,2000,2220.0,19482,201105.0,1.0,220.0,7.7052627,7.6009026,5.3936276
1553,2000,3226.55,19482,201106.0,1.0,1226.55,8.079168,7.6009026,7.111961
1554,2200,3719.0,19482,201107.0,1.0,1519.0,8.2212105,7.696213,7.3258076
1555,2200,3014.0,19482,201108.0,1.0,814.0,8.0110235,7.696213,6.7019606
1556,2200,3460.62,19482,201109.0,1.0,1260.62,8.149203,7.696213,7.139359
1557,2200,4101.21,19482,201110.0,1.0,1901.21,8.319037,7.696213,7.550246
1558,2200,2300.0,19482,201111.0,1.0,100.0,7.7406645,7.696213,4.6051702
1559,2200,3200.0,19482,201112.0,1.0,1000.0,8.070906,7.696213,6.9077554
1560,2250,3031.9,19482,201201.0,1.0,781.9,8.016945,7.7186856,6.661727
1561,2250,2450.0,19482,201202.0,1.0,200.0,7.8038435,7.7186856,5.2983174
1562,1550,3265.0,19684,201001.0,0.0,1715.0,8.091015,7.34601,7.4471684
1563,1550,3349.66,19684,201002.0,0.0,1799.6599,8.116614,7.34601,7.495353
1564,1550,2744.03,19684,201003.0,0.0,1194.03,7.917183,7.34601,7.085089
1565,1550,2501.0,19684,201004.0,0.0,951.0,7.8244457,7.34601,6.857514
1566,1550,1840.0,19684,201005.0,0.0,290.0,7.517521,7.34601,5.669881
1567,1550,2314.33,19684,201006.0,0.0,764.32996,7.746876,7.34601,6.6389995
1568,1700,2592.0,19684,201007.0,0.0,892.0,7.860185,7.4383836,6.793466
1569,1700,2696.0,19684,201008.0,0.0,996.0,7.8995247,7.4383836,6.903747
1570,1700,3301.75,19684,201009.0,0.0,1672.09,8.102208,7.4383836,7.4218297
1571,1700,3579.43,19684,201010.0,0.0,1913.14,8.182959,7.4383836,7.5565014
1572,1700,3113.66,19684,201011.0,0.0,1413.66,8.043554,7.4383836,7.2539372
1573,1700,2580.35,19684,201012.0,0.0,954.6,7.8556805,7.4383836,6.8612924
1574,1750,2932.98,19684,201101.0,0.0,1182.98,7.983774,7.467371,7.075792
1575,1750,1255.17,19684,201102.0,0.0,0.0,7.1350265,7.467371,
1576,1550,3734.76,21604,201001.0,0.0,2184.76,8.225439,7.34601,7.6892614
1577,1550,3898.07,21604,201002.0,0.0,2348.07,8.268237,7.34601,7.761349
1578,1550,2967.72,21604,201003.0,0.0,1417.72,7.995549,7.34601,7.2568054
1579,1550,2451.07,21604,201004.0,0.0,901.07,7.80428,7.34601,6.803583
1580,1550,2839.07,21604,201005.0,0.0,1289.0701,7.951232,7.34601,7.1616764
1581,1550,2557.04,21604,201006.0,0.0,1023.07,7.846606,7.34601,6.930563
1582,1700,2821.88,21604,201007.0,0.0,1138.0,7.9451585,7.4383836,7.037028
1583,1700,2892.0,21604,201008.0,0.0,1192.0,7.9697037,7.4383836,7.083388
1584,1700,3180.64,21604,201009.0,0.0,1505.0701,8.064837,7.4383836,7.3165946
1585,1700,4327.07,21604,201010.0,0.0,2627.07,8.372646,7.4383836,7.8736243
1586,1700,3512.18,21604,201011.0,0.0,1879.5901,8.163992,7.4383836,7.538809
1587,1700,3707.87,21604,201012.0,0.0,2075.28,8.218213,7.4383836,7.637851
1588,1750,5098.0,21604,201101.0,0.0,3348.0,8.536604,7.467371,8.116118
1589,1750,3554.88,21604,201102.0,0.0,1822.98,8.176077,7.467371,7.508228
1590,1750,3616.97,21604,201103.0,0.0,1890.1,8.193392,7.467371,7.544385
1591,1750,3678.87,21604,201104.0,0.0,1952.0,8.210361,7.467371,7.5766096
1592,1750,2502.74,21604,201105.0,0.0,799.0,7.8251414,7.467371,6.683361
1593,1750,2953.46,21604,201106.0,0.0,1226.59,7.9907327,7.467371,7.1119933
1594,2000,3056.0,21604,201107.0,0.0,1056.0,8.024862,7.6009026,6.9622436
1595,2000,4431.0,21604,201108.0,0.0,2431.0,8.39638,7.6009026,7.796058
1596,2000,3091.55,21604,201109.0,0.0,1091.55,8.0364275,7.6009026,6.995354
1597,2000,3349.55,21604,201110.0,0.0,1349.55,8.116581,7.6009026,7.2075267
1598,2300,3300.0,21604,201111.0,0.0,1000.0,8.101678,7.7406645,6.9077554
1599,2300,3830.0,21604,201112.0,0.0,1530.0,8.25062,7.7406645,7.333023
1600,2300,4612.07,21604,201201.0,0.0,2312.07,8.436432,7.7406645,7.7458987
1601,2300,2378.92,21604,201202.0,0.0,338.0,7.7744017,7.7406645,5.8230457
1602,1550,2122.07,21648,201001.0,0.0,572.07,7.660147,7.34601,6.3492613
1603,1550,2550.0,21648,201002.0,0.0,1000.0,7.8438487,7.34601,6.9077554
1604,1550,2533.0,21648,201003.0,0.0,983.0,7.8371596,7.34601,6.8906093
1605,1550,2599.0,21648,201004.0,0.0,1049.0,7.862882,7.34601,6.9555926
1606,1550,2966.28,21648,201005.0,0.0,1416.28,7.995064,7.34601,7.255789
1607,1550,3009.02,21648,201006.0,0.0,1530.28,8.00937,7.34601,7.333206
1608,1700,2041.0,21648,201007.0,0.0,341.0,7.6211953,7.4383836,5.8318825
1609,1700,3114.0,21648,201008.0,0.0,1414.0,8.043663,7.4383836,7.254178
1610,1700,2864.48,21648,201009.0,0.0,1164.48,7.960142,7.4383836,7.06003
1611,1700,4261.14,21648,201010.0,0.0,2561.1401,8.357292,7.4383836,7.848208
1612,1900,1980.4,21648,201011.0,0.0,135.0,7.591054,7.549609,4.905275
1613,1900,2890.0,21648,201012.0,0.0,990.0,7.969012,7.549609,6.897705
1614,1950,2622.16,21648,201101.0,0.0,672.16003,7.8717537,7.575585,6.5104966
1615,1950,2754.93,21648,201102.0,0.0,804.93,7.9211473,7.575585,6.6907554
1616,1950,2145.0,21648,201103.0,0.0,195.0,7.6708946,7.575585,5.273
1617,1950,2648.53,21648,201104.0,0.0,778.53,7.88176,7.575585,6.6574078
1618,1950,2458.97,21648,201105.0,0.0,508.97,7.807498,7.575585,6.232389
1619,1950,2825.0,21648,201106.0,0.0,875.0,7.946264,7.575585,6.774224
1620,2200,2860.0,21648,201107.0,0.0,660.0,7.9585767,7.696213,6.49224
1621,2200,4153.0,21648,201108.0,0.0,1953.0,8.331586,7.696213,7.5771217
1622,2200,2560.0,21648,201109.0,0.0,360.0,7.8477626,7.696213,5.886104
1623,2200,3683.9,21648,201110.0,0.0,1483.9,8.211727,7.696213,7.302429
1624,2200,3375.0,21648,201111.0,0.0,1175.0,8.12415,7.696213,7.0690236
1625,2200,2625.0,21648,201112.0,0.0,425.0,7.872836,7.696213,6.052089
1626,2250,2930.34,21648,201201.0,0.0,680.33997,7.982874,7.7186856,6.5225925
1627,2250,2407.07,21648,201202.0,0.0,170.0,7.7861657,7.7186856,5.1357985
1628,1600,2963.0,21654,201001.0,0.0,1363.0,7.9939575,7.377759,7.2174435
1629,1600,2840.0,21654,201002.0,0.0,1240.0,7.9515595,7.377759,7.1228666
1630,1600,4786.0,21654,201003.0,0.0,3186.0,8.473451,7.377759,8.066522
1631,1600,5140.28,21654,201004.0,0.0,3540.28,8.544863,7.377759,8.171961
1632,1600,5520.86,21654,201005.0,0.0,3920.8599,8.616289,7.377759,8.274066
1633,1600,5245.69,21654,201006.0,0.0,3645.69,8.565162,7.377759,8.201301
1634,1750,3396.0,21654,201007.0,0.0,1646.0,8.130354,7.467371,7.4061036
1635,1750,3326.0,21654,201008.0,0.0,1576.0,8.109526,7.467371,7.362645
1636,1750,3695.03,21654,201009.0,0.0,1945.03,8.214744,7.467371,7.573033
1637,1750,6419.28,21654,201010.0,0.0,4669.2803,8.767061,7.467371,8.44876
1638,1750,3394.0,21654,201011.0,0.0,1644.0,8.129765,7.467371,7.4048877
1639,1750,3455.0,21654,201012.0,1.0,1705.0,8.147577,7.467371,7.4413204
1640,1800,3112.0,21654,201101.0,1.0,1312.0,8.043021,7.495542,7.179308
1641,1800,3922.0,21654,201102.0,1.0,2122.0,8.274357,7.495542,7.6601143
1642,1800,3313.0,21654,201103.0,1.0,1513.0,8.105609,7.495542,7.32185
1643,1800,4437.28,21654,201104.0,1.0,2717.28,8.397797,7.495542,7.907387
1644,1800,4795.0,21654,201105.0,1.0,2995.0,8.475329,7.495542,8.0047
1645,1800,5753.28,21654,201106.0,1.0,3953.28,8.657525,7.495542,8.282301
1646,2050,5384.0,21654,201107.0,1.0,3334.0,8.591187,7.625595,8.111928
1647,2050,6675.0,21654,201108.0,1.0,4625.0,8.806125,7.625595,8.439232
1648,2050,4751.38,21654,201109.0,1.0,2701.38,8.46619,7.625595,7.901518
1649,2050,5718.98,21654,201110.0,1.0,3668.98,8.651546,7.625595,8.207669
1650,2050,5616.0,21654,201111.0,1.0,3566.0,8.633375,7.625595,8.1792
1651,2050,4287.0,21654,201112.0,1.0,2237.0,8.363342,7.625595,7.712891
1652,2100,4534.1,21654,201201.0,1.0,2434.1,8.419382,7.6496925,7.7973323
1653,2100,4661.0,21654,201202.0,1.0,2561.0,8.446985,7.6496925,7.848153
1654,1550,2517.79,21710,201001.0,0.0,967.79,7.8311367,7.34601,6.8750153
1655,1550,2877.07,21710,201002.0,0.0,1327.0701,7.9645276,7.34601,7.1907287
1656,1550,1995.0,21710,201003.0,0.0,445.0,7.598399,7.34601,6.0980744
1657,1550,2547.76,21710,201004.0,0.0,997.76,7.84297,7.34601,6.905513
1658,1550,2560.1,21710,201005.0,0.0,1010.1,7.8478017,7.34601,6.9178047
1659,1550,2716.0,21710,201006.0,0.0,1166.0,7.9069157,7.34601,7.061334
1660,1700,2528.0,21710,201007.0,0.0,828.0,7.8351836,7.4383836,6.719013
1661,1700,2505.0,21710,201008.0,0.0,805.0,7.826044,7.4383836,6.690842
1662,1700,3306.1,21710,201009.0,0.0,1606.1,8.103524,7.4383836,7.381564
1663,1700,5367.48,21710,201010.0,0.0,3667.48,8.588114,7.4383836,8.20726
1664,1700,2728.0,21710,201011.0,0.0,1028.0,7.911324,7.4383836,6.9353704
1665,1900,2958.0,21710,201012.0,1.0,1058.0,7.9922686,7.549609,6.9641356
1666,1950,2602.16,21710,201101.0,1.0,652.16003,7.864097,7.575585,6.48029
1667,1950,2662.59,21710,201102.0,1.0,712.58997,7.8870544,7.575585,6.5689063
1668,1950,2240.0,21710,201103.0,1.0,290.0,7.714231,7.575585,5.669881
1669,1950,2698.53,21710,201104.0,1.0,828.53,7.9004626,7.575585,6.719653
1670,1950,2518.97,21710,201105.0,1.0,568.97,7.8316054,7.575585,6.3438277
1671,1950,2930.0,21710,201106.0,1.0,980.0,7.9827576,7.575585,6.8875527
1672,2200,2840.0,21710,201107.0,1.0,640.0,7.9515595,7.696213,6.461468
1673,2200,3277.0,21710,201108.0,1.0,1077.0,8.094684,7.696213,6.9819345
1674,2200,2605.0,21710,201109.0,1.0,405.0,7.865188,7.696213,6.003887
1675,2200,4089.9,21710,201110.0,1.0,1889.9,8.316276,7.696213,7.544279
1676,2200,2925.0,21710,201111.0,1.0,725.0,7.9810495,7.696213,6.5861716
1677,2200,2420.0,21710,201112.0,1.0,220.0,7.791523,7.696213,5.3936276
1678,2250,2925.34,21710,201201.0,1.0,675.33997,7.981166,7.7186856,6.5152164
1679,2250,2615.0,21710,201202.0,1.0,365.0,7.8690195,7.7186856,5.8998976
1680,1550,2455.0,22022,201001.0,0.0,905.0,7.805882,7.34601,6.8079348
1681,1550,3311.66,22022,201002.0,0.0,1761.6599,8.105205,7.34601,7.474012
1682,1750,3390.0,22022,201003.0,0.0,1640.0,8.128585,7.467371,7.4024515
1683,1750,4232.47,22022,201004.0,0.0,2482.47,8.350541,7.467371,7.8170094
1684,1750,3730.03,22022,201005.0,0.0,1980.03,8.224172,7.467371,7.5908675
1685,1750,3247.29,22022,201006.0,0.0,1497.29,8.085576,7.467371,7.3114123
1686,1900,2844.0,22022,201007.0,0.0,944.0,7.9529667,7.549609,6.8501263
1687,1900,3869.0,22022,201008.0,0.0,1969.0,8.260752,7.549609,7.585281
1688,1900,4024.69,22022,201009.0,0.0,2124.69,8.300203,7.549609,7.6613812
1689,1900,6977.76,22022,201010.0,0.0,5077.76,8.850483,7.549609,8.532625
1690,1900,3613.0,22022,201011.0,0.0,1713.0,8.192294,7.549609,7.4460015
1691,1900,3100.0,22022,201012.0,0.0,1200.0,8.039157,7.549609,7.090077
1692,1950,2430.0,22022,201101.0,0.0,480.0,7.7956467,7.575585,6.173786
1693,1950,2891.31,22022,201102.0,0.0,941.31,7.969465,7.575585,6.8472724
1694,1950,2235.0,22022,201103.0,0.0,285.0,7.7119966,7.575585,5.652489
1695,1950,2590.0,22022,201104.0,0.0,640.0,7.859413,7.575585,6.461468
1696,1950,2295.0,22022,201105.0,0.0,345.0,7.738488,7.575585,5.8435445
1697,1950,3148.97,22022,201106.0,0.0,1198.97,8.054831,7.575585,7.089218
1698,2200,3680.0,22022,201107.0,0.0,1480.0,8.210668,7.696213,7.2997975
1699,2200,5617.0,22022,201108.0,0.0,3417.0,8.633553,7.696213,8.1365185
1700,2200,4411.72,22022,201109.0,0.0,2211.72,8.39202,7.696213,7.7015257
1701,2200,5698.72,22022,201110.0,0.0,3498.72,8.647997,7.696213,8.160152
1702,2200,3000.0,22022,201111.0,0.0,800.0,8.006368,7.696213,6.684612
1703,2200,3000.0,22022,201112.0,0.0,800.0,8.006368,7.696213,6.684612
1704,2250,4103.45,22022,201201.0,0.0,1853.45,8.319583,7.7186856,7.524804
1705,2250,4059.0,22022,201202.0,0.0,1809.0,8.308692,7.7186856,7.5005293
1706,1550,3594.69,22284,201001.0,0.0,2044.69,8.187213,7.34601,7.6230016
1707,1550,3718.07,22284,201002.0,0.0,2168.07,8.22096,7.34601,7.6815925
1708,1550,3074.0,22284,201003.0,0.0,1524.0,8.030735,7.34601,7.329094
1709,1550,3491.0,22284,201004.0,0.0,1941.0,8.157944,7.34601,7.5709586
1710,1550,4401.07,22284,201005.0,0.0,2851.07,8.389603,7.34601,7.9554496
1711,1550,3981.0,22284,201006.0,0.0,2431.0,8.2892885,7.34601,7.796058
1712,1700,3172.0,22284,201007.0,0.0,1472.0,8.062118,7.4383836,7.2943773
1713,1700,2812.0,22284,201008.0,0.0,1112.0,7.9416513,7.4383836,7.0139155
1714,1700,3064.14,22284,201009.0,0.0,1364.14,8.027522,7.4383836,7.2182794
1715,1700,5626.41,22284,201010.0,0.0,3926.41,8.635227,7.4383836,8.275481
1716,1700,2383.0,22284,201011.0,0.0,683.0,7.7761154,7.4383836,6.526495
1717,1700,3095.0,22284,201012.0,1.0,1395.0,8.037543,7.4383836,7.2406497
1718,1750,2855.21,22284,201101.0,1.0,1105.21,7.9569006,7.467371,7.0077906
1719,1750,3575.1,22284,201102.0,1.0,1825.1,8.181748,7.467371,7.50939
1720,1750,3328.0,22284,201103.0,1.0,1578.0,8.1101265,7.467371,7.3639135
1721,1750,3875.0,22284,201104.0,1.0,2125.0,8.2623005,7.467371,7.661527
1722,1750,3800.55,22284,201105.0,1.0,2050.55,8.242901,7.467371,7.6258636
1723,1750,4430.29,22284,201106.0,1.0,2680.29,8.39622,7.467371,7.89368
1724,2000,5203.0,22284,201107.0,1.0,3203.0,8.556991,7.6009026,8.071843
1725,2000,5469.0,22284,201108.0,1.0,3469.0,8.606851,7.6009026,8.151622
1726,2000,3443.62,22284,201109.0,1.0,1443.62,8.144279,7.6009026,7.274909
1727,2000,5234.52,22284,201110.0,1.0,3234.52,8.56303,7.6009026,8.081635
1728,2000,4455.0,22284,201111.0,1.0,2455.0,8.401782,7.6009026,7.805882
1729,2000,3949.0,22284,201112.0,1.0,1949.0,8.281218,7.6009026,7.575072
1730,2050,3901.76,22284,201201.0,1.0,1851.76,8.269183,7.625595,7.523892
1731,2050,3930.0,22284,201202.0,1.0,1880.0,8.276395,7.625595,7.539027
1732,1550,3678.69,23126,201001.0,0.0,2128.69,8.210312,7.34601,7.663262
1733,1550,4625.38,23126,201002.0,0.0,3075.38,8.439314,7.34601,8.031183
1734,1550,4103.0,23126,201003.0,0.0,2553.0,8.319473,7.34601,7.8450246
1735,1550,4131.0,23126,201004.0,0.0,2581.0,8.326275,7.34601,7.855932
1736,1550,3434.28,23126,201005.0,0.0,1884.28,8.141562,7.34601,7.5413013
1737,1550,5318.69,23126,201006.0,0.0,3768.69,8.578982,7.34601,8.234483
1738,1700,3958.0,23126,201007.0,0.0,2258.0,8.283494,7.4383836,7.7222347
1739,1700,4406.0,23126,201008.0,0.0,2706.0,8.390722,7.4383836,7.903227
1740,1700,4633.48,23126,201009.0,0.0,2933.48,8.441064,7.4383836,7.983945
1741,1700,6711.1,23126,201010.0,0.0,5011.1,8.811518,7.4383836,8.519411
1742,1700,3261.0,23126,201011.0,0.0,1561.0,8.089789,7.4383836,7.3530817
1743,1700,3359.0,23126,201012.0,0.0,1659.0,8.119398,7.4383836,7.4139705
1744,1750,2842.0,23126,201101.0,0.0,1092.0,7.9522634,7.467371,6.995766
1745,1750,3273.76,23126,201102.0,0.0,1523.76,8.093695,7.467371,7.328936
1746,1750,3377.0,23126,201103.0,0.0,1627.0,8.124743,7.467371,7.394493
1747,1750,4484.38,23126,201104.0,0.0,2734.38,8.408356,7.467371,7.91366
1748,1750,3851.38,23126,201105.0,0.0,2101.38,8.2561865,7.467371,7.6503496
1749,1750,4708.38,23126,201106.0,0.0,2958.38,8.457099,7.467371,7.992397
1750,2000,4184.0,23126,201107.0,0.0,2184.0,8.339023,7.6009026,7.6889133
1751,2000,4791.0,23126,201108.0,0.0,2791.0,8.474494,7.6009026,7.9341555
1752,2000,4574.62,23126,201109.0,0.0,2574.62,8.428279,7.6009026,7.8534575
1753,2000,5305.72,23126,201110.0,0.0,3305.72,8.576541,7.6009026,8.10341
1754,2000,4836.0,23126,201111.0,0.0,2836.0,8.483843,7.6009026,7.95015
1755,1550,2921.1,23136,201001.0,0.0,1371.1,7.9797153,7.34601,7.2233686
1756,1550,3614.38,23136,201002.0,0.0,2064.38,8.192676,7.34601,7.632585
1757,1550,3266.0,23136,201003.0,0.0,1716.0,8.091321,7.34601,7.447751
1758,1550,3036.69,23136,201004.0,0.0,1486.69,8.018523,7.34601,7.3043075
1759,1550,3861.69,23136,201005.0,0.0,2311.69,8.258861,7.34601,7.745734
1760,1550,3564.69,23136,201006.0,0.0,2014.69,8.178832,7.34601,7.6082206
1761,1700,2682.0,23136,201007.0,0.0,982.0,7.894318,7.4383836,6.889591
1762,1700,2485.55,23136,201008.0,0.0,809.0,7.818249,7.4383836,6.695799
1763,1700,3146.17,23136,201009.0,0.0,1446.17,8.053941,7.4383836,7.276674
1764,1700,4640.55,23136,201010.0,0.0,2987.45,8.442588,7.4383836,8.002175
1765,1700,2848.0,23136,201011.0,0.0,1148.0,7.9543724,7.4383836,7.0457764
1766,1700,2371.0,23136,201012.0,1.0,671.0,7.771067,7.4383836,6.508769
1767,1750,2585.0,23136,201101.0,1.0,835.0,7.857481,7.467371,6.727432
1768,1750,2764.0,23136,201102.0,1.0,1014.0,7.924434,7.467371,6.921658
1769,1750,2627.0,23136,201103.0,1.0,877.0,7.8735976,7.467371,6.776507
1770,1750,3388.38,23136,201104.0,1.0,1718.38,8.128107,7.467371,7.449137
1771,1750,3531.0,23136,201105.0,1.0,1781.0,8.169336,7.467371,7.4849305
1772,1750,3398.38,23136,201106.0,1.0,1648.38,8.131054,7.467371,7.4075484
1773,2000,4349.0,23136,201107.0,1.0,2349.0,8.377701,7.6009026,7.761745
1774,2000,5516.0,23136,201108.0,1.0,3516.0,8.615408,7.6009026,8.165079
1775,2000,3838.0,23136,201109.0,1.0,1838.0,8.252707,7.6009026,7.5164332
